id_votante,centro_1,centro_2,centro_3,centro_4,centro_5,centro_6,centro_7,centro_8,centro_9,centro_10,centro_11,centro_12,centro_13,centro_14,centro_15,centro_16,centro_17,centro_18,centro_19,centro_20,centro_21,centro_22,centro_23,centro_24,centro_25,centro_26,centro_27,centro_28,centro_29,centro_30
91,1.922901,2.261413,2.241004,2.443761,1.334478,1.438341,1.643572,1.738194,2.455231,1.06805,1.778507,2.307297,2.087043,1.581882,1.670279,0.733614,1.007351,1.272906,0.914355,1.323671,0.504694,0.649942,1.861371,1.962839,1.382532,1.938613,1.890269,0.4756,0.941567,1.180139
92,0.885447,1.892951,0.97988,1.642727,1.444294,1.49796,1.737003,1.278413,0.837025,1.846732,1.883916,1.714648,1.932127,1.200514,1.373405,2.041784,2.019639,1.512952,1.992905,1.452089,2.274249,2.199035,2.03834,1.784314,1.58723,1.926223,1.699454,2.30144,2.077992,2.127555
93,1.914052,2.755475,1.931157,2.452348,2.506189,2.555719,2.743701,2.226759,1.728358,2.910979,2.857737,2.566659,2.838727,2.264561,2.411412,3.099452,3.080669,2.57665,3.058294,2.506992,3.333079,3.264247,2.991327,2.724571,2.643441,2.866384,2.660723,3.359461,3.140359,3.172284
94,1.907953,2.723109,1.904832,2.418583,2.495106,2.537976,2.719385,2.228102,1.700079,2.895255,2.830852,2.534203,2.80815,2.252539,2.390609,3.089803,3.063569,2.564849,3.043371,2.497775,3.323163,3.251521,2.962988,2.695863,2.625289,2.837472,2.633314,3.349779,3.123711,3.151757
95,1.287701,2.430531,1.526005,2.16631,1.907535,2.017098,2.282747,1.569191,1.368722,2.3477,2.432686,2.248901,2.47698,1.676084,1.910815,2.486747,2.529018,1.982862,2.486379,1.894993,2.721091,2.672631,2.587132,2.332219,2.107861,2.47434,2.248279,2.745859,2.58375,2.656485
96,1.381811,1.190217,0.612644,0.873221,1.613741,1.415257,1.364556,1.853229,0.410602,1.790611,1.400509,1.002289,1.300651,1.395263,1.18759,2.164335,1.897039,1.644276,1.948403,1.682024,2.36361,2.20699,1.494561,1.228714,1.475292,1.360918,1.200321,2.395374,1.965866,1.874336
97,0.501902,1.251354,0.545525,1.1621,0.511921,0.481321,0.822208,0.886011,0.699232,0.830723,1.025244,1.134249,1.200952,0.287531,0.41519,1.096346,1.000515,0.555382,0.981206,0.573723,1.316187,1.205243,1.204184,1.010748,0.571976,1.130633,0.89501,1.346272,1.059339,1.122965
98,1.678367,0.170349,0.8035,0.158346,1.485636,1.100079,0.710058,2.067409,0.91947,1.346008,0.57895,0.053891,0.325174,1.39597,0.896592,1.815737,1.345357,1.462608,1.469926,1.591467,1.938756,1.725029,0.571191,0.38445,1.093938,0.447297,0.461856,1.969713,1.407818,1.182607
99,1.384245,2.482444,1.586743,2.211051,2.000772,2.101477,2.355604,1.669206,1.420432,2.436271,2.500297,2.299028,2.534811,1.767523,1.988978,2.582306,2.616085,2.075476,2.576338,1.9901,2.816658,2.765482,2.651869,2.394432,2.191937,2.536904,2.313412,2.84164,2.671595,2.738401
100,1.36038,2.525351,1.6208,2.260446,1.985731,2.104255,2.375332,1.623294,1.463468,2.431273,2.526538,2.343604,2.571867,1.756879,2.001516,2.560621,2.613907,2.06191,2.568475,1.970068,2.794861,2.751042,2.681447,2.426844,2.195193,2.568922,2.342563,2.819179,2.667931,2.745043
101,1.718291,0.240116,0.993544,0.540124,1.381259,0.974246,0.497518,2.044062,1.167401,1.120872,0.282995,0.380675,0.062287,1.356909,0.836739,1.591203,1.072654,1.338576,1.217887,1.490306,1.678159,1.453884,0.19327,0.206773,0.936875,0.113515,0.323321,1.707362,1.127119,0.862242
102,1.768961,2.348341,1.582555,2.035287,2.298933,2.281812,2.405974,2.152316,1.364288,2.653325,2.496259,2.159468,2.445779,2.0514,2.109491,2.900191,2.808369,2.361267,2.807238,2.318602,3.129268,3.033135,2.616597,2.347886,2.364679,2.487295,2.29571,3.157788,2.871974,2.866883
103,1.645666,1.718285,1.774113,1.910221,1.006989,0.982483,1.111867,1.593793,1.997063,0.602211,1.235917,1.769909,1.543071,1.236121,1.19513,0.512407,0.488715,0.929516,0.445177,1.038064,0.356838,0.248455,1.317072,1.422974,0.910665,1.394719,1.355605,0.364198,0.419767,0.635706
104,1.548399,1.808597,1.773141,1.976379,0.922271,0.970666,1.177007,1.455878,1.990387,0.595603,1.325929,1.843626,1.638829,1.162987,1.199071,0.366893,0.539284,0.850715,0.440469,0.936414,0.178274,0.178072,1.425034,1.503485,0.910937,1.490564,1.425057,0.183585,0.476505,0.745913
105,0.201306,1.715742,0.998152,1.640578,0.457957,0.752404,1.209475,0.407438,1.103811,0.954621,1.432407,1.608408,1.648104,0.313851,0.820679,1.000264,1.150998,0.540019,1.063188,0.415822,1.234247,1.206982,1.61377,1.453728,0.832547,1.560247,1.334072,1.258222,1.189923,1.359851
106,1.566615,1.762985,1.755839,1.937859,0.934173,0.955379,1.137726,1.491619,1.975258,0.576133,1.279875,1.80277,1.591575,1.17093,1.17912,0.403857,0.500936,0.859962,0.418155,0.955376,0.23663,0.171158,1.374335,1.460323,0.891255,1.443136,1.384971,0.245,0.435547,0.693265
107,1.263211,0.558359,0.36781,0.374668,1.172651,0.841445,0.640724,1.6772,0.513867,1.171489,0.659494,0.389242,0.606233,1.034777,0.603861,1.60983,1.233834,1.169019,1.319593,1.270201,1.773843,1.584854,0.764533,0.4958,0.869376,0.634629,0.459089,1.805959,1.302446,1.161324
108,0.450408,1.300088,0.554091,1.197832,0.543317,0.545139,0.88632,0.855039,0.688844,0.888483,1.086994,1.177237,1.255509,0.305358,0.479922,1.136462,1.061302,0.593678,1.037027,0.594924,1.359527,1.255914,1.265237,1.066821,0.636109,1.189007,0.952335,1.389166,1.119166,1.188213
109,0.210723,1.55527,0.806004,1.46177,0.486284,0.672821,1.092097,0.593124,0.910881,0.94314,1.306763,1.438231,1.500162,0.259799,0.688857,1.077913,1.134123,0.561015,1.071851,0.487561,1.31113,1.250841,1.487684,1.308038,0.761047,1.422853,1.190383,1.337828,1.181961,1.311
110,0.564958,1.299185,0.747549,1.27066,0.276832,0.31412,0.761441,0.82497,0.927113,0.607768,0.985884,1.213131,1.215324,0.138127,0.3843,0.849593,0.790401,0.31042,0.75081,0.358155,1.069355,0.963808,1.167004,1.020125,0.401578,1.119029,0.899609,1.099371,0.843735,0.952526
111,1.794114,0.156252,0.916696,0.229039,1.589886,1.199171,0.787172,2.180727,1.024362,1.428152,0.630447,0.168717,0.33845,1.50689,1.002604,1.900025,1.415036,1.564089,1.546039,1.696497,2.01416,1.796762,0.589082,0.449166,1.187907,0.479704,0.543214,2.044697,1.475395,1.235067
112,1.086388,1.388327,1.22007,1.497626,0.44884,0.417551,0.730678,1.135511,1.435288,0.0971,0.931553,1.383265,1.240452,0.65513,0.65265,0.385801,0.265223,0.366738,0.158202,0.512563,0.538964,0.378728,1.077207,1.071947,0.368643,1.100831,0.971541,0.571135,0.288358,0.533518
113,0.575079,1.793698,1.237771,1.786158,0.305421,0.712022,1.196746,0.461659,1.386997,0.751671,1.426241,1.721814,1.691047,0.410817,0.879498,0.65679,0.940592,0.362034,0.815267,0.197279,0.885578,0.897847,1.600815,1.497954,0.76182,1.577956,1.37864,0.906524,0.961467,1.194757
114,1.505512,1.325821,1.449731,1.522924,0.878331,0.705594,0.729362,1.568212,1.677135,0.379881,0.843535,1.380064,1.150901,1.061187,0.879156,0.631272,0.186359,0.796399,0.294173,0.947036,0.618128,0.392455,0.927998,1.03185,0.618933,1.002483,0.968714,0.642052,0.146239,0.245848
115,0.619706,1.130877,0.425536,1.032272,0.604936,0.481118,0.745255,1.016373,0.598789,0.854121,0.934659,1.008187,1.089555,0.402792,0.350406,1.166426,1.008236,0.635962,1.01014,0.679027,1.37792,1.248854,1.11031,0.902783,0.566081,1.028244,0.790328,1.40886,1.07116,1.098236
116,1.774555,2.362814,1.595027,2.050001,2.307007,2.292101,2.418369,2.155813,1.377168,2.663206,2.509411,2.173923,2.459862,2.059541,2.120639,2.90823,2.818769,2.369642,2.816948,2.326051,3.137521,3.042255,2.630167,2.361475,2.375157,2.500976,2.308933,3.165979,2.882263,2.878356
117,0.821884,1.94342,1.467602,1.96995,0.463712,0.847366,1.313183,0.59455,1.628585,0.765939,1.537696,1.891049,1.823695,0.642569,1.050825,0.508608,0.929645,0.480837,0.778863,0.367933,0.712649,0.783136,1.702987,1.636018,0.873786,1.698959,1.520372,0.727401,0.932015,1.206414
118,1.737406,0.386687,0.806131,0.119899,1.624903,1.259886,0.915726,2.154767,0.864604,1.537951,0.805989,0.257396,0.556093,1.505833,1.037931,2.001634,1.553438,1.611362,1.669722,1.726932,2.13762,1.929204,0.803815,0.607735,1.2664,0.679924,0.6686,2.169038,1.617802,1.405618
119,0.428065,1.842496,0.93622,1.657791,1.039394,1.185819,1.527557,0.809537,0.901174,1.491871,1.71396,1.686779,1.83659,0.812247,1.126497,1.619913,1.678888,1.11553,1.625072,1.027343,1.85423,1.804689,1.886395,1.661382,1.277124,1.794879,1.5567,1.87952,1.730028,1.832496
120,1.325015,2.011473,1.774371,2.121938,0.782729,1.004681,1.354368,1.128896,1.970644,0.712485,1.545269,2.009496,1.85825,1.026675,1.244759,0.240485,0.771481,0.738762,0.613831,0.747243,0.241583,0.435486,1.676866,1.695546,0.9796,1.715119,1.597327,0.23806,0.733561,1.04057
121,0.340887,1.955001,1.241629,1.886798,0.591399,0.950728,1.424904,0.161496,1.336402,1.086515,1.651641,1.852082,1.880651,0.529476,1.04967,1.023398,1.281464,0.669221,1.169523,0.509632,1.248867,1.266625,1.83222,1.685619,1.02212,1.786592,1.565324,1.268176,1.309984,1.516869
122,1.412592,1.197653,1.305981,1.383215,0.803726,0.580338,0.586203,1.514497,1.53373,0.307243,0.714496,1.243066,1.02639,0.963614,0.7392,0.668717,0.126462,0.723803,0.28826,0.884165,0.703111,0.474876,0.814515,0.897279,0.490744,0.878029,0.828584,0.730439,0.151366,0.158579
123,1.264182,0.69798,0.814751,0.829619,0.846712,0.441175,0.044758,1.535268,1.039415,0.6033,0.274202,0.700984,0.55844,0.856593,0.372448,1.075481,0.608172,0.799412,0.725416,0.955365,1.194214,0.983044,0.451609,0.381598,0.395759,0.430323,0.283102,1.225295,0.673814,0.510184
124,0.903822,1.677126,1.323909,1.738406,0.319412,0.598122,1.030192,0.831048,1.513303,0.450326,1.248197,1.643915,1.545127,0.564809,0.827716,0.296867,0.613276,0.279232,0.466315,0.296714,0.531219,0.52108,1.406732,1.363688,0.601966,1.413659,1.252753,0.556437,0.618915,0.889316
125,1.217796,0.826977,0.278073,0.552029,1.290282,1.030595,0.934651,1.670959,0.258863,1.394237,0.97463,0.640136,0.907005,1.103403,0.793102,1.797983,1.485318,1.3059,1.549622,1.373941,1.983431,1.812468,1.07977,0.811331,1.079864,0.948545,0.773425,2.015531,1.554422,1.447311
126,0.759667,1.972468,1.455734,1.984588,0.479159,0.877683,1.352629,0.506656,1.607237,0.830156,1.579481,1.912089,1.858891,0.627776,1.068803,0.596861,1.000716,0.51031,0.853901,0.374551,0.801837,0.869652,1.748139,1.668886,0.912186,1.73796,1.55162,0.816426,1.006752,1.274025
127,0.672613,1.820885,0.896666,1.597442,1.241125,1.321834,1.59901,1.073187,0.79885,1.659007,1.762298,1.650897,1.841154,1.000191,1.218139,1.835775,1.83698,1.31189,1.801696,1.244446,2.068951,2.000506,1.924932,1.680817,1.412418,1.820402,1.587159,2.095697,1.89321,1.960655
128,0.752732,1.969926,1.045944,1.741765,1.352937,1.458491,1.747674,1.109122,0.939161,1.786958,1.912843,1.798651,1.991918,1.117702,1.363508,1.940226,1.968358,1.426638,1.926279,1.347306,2.174332,2.116691,2.075915,1.831967,1.549524,1.971561,1.738238,2.200132,2.022959,2.100544
129,0.993274,2.35504,1.431037,2.124212,1.630926,1.793509,2.115423,1.226626,1.319279,2.096843,2.288345,2.183444,2.375758,1.414334,1.722244,2.190116,2.285513,1.709788,2.226311,1.60511,2.42354,2.393641,2.454195,2.213625,1.884863,2.352393,2.117673,2.44668,2.335451,2.44004
130,0.536227,1.62821,1.082667,1.618971,0.158187,0.554325,1.039889,0.566372,1.241887,0.649614,1.269611,1.554634,1.528528,0.255843,0.712825,0.665416,0.845094,0.232522,0.739843,0.078215,0.899769,0.869018,1.446143,1.334768,0.611456,1.418278,1.215036,0.924839,0.875936,1.08096
131,0.61632,1.309485,0.80912,1.300117,0.217612,0.272538,0.74356,0.834894,0.995516,0.534564,0.971476,1.233807,1.215742,0.168563,0.392605,0.773686,0.720491,0.238692,0.67497,0.311803,0.992024,0.885644,1.151363,1.020976,0.353279,1.112076,0.900624,1.022177,0.771909,0.894744
132,0.374472,1.376366,0.608409,1.268451,0.549648,0.602107,0.960907,0.791328,0.724454,0.930733,1.163453,1.251445,1.333006,0.302937,0.553749,1.14957,1.109168,0.608246,1.075167,0.587692,1.376592,1.284603,1.342027,1.144411,0.693488,1.266478,1.029896,1.405502,1.164841,1.248155
133,1.204167,0.671627,0.71158,0.764707,0.834674,0.428936,0.116915,1.500479,0.936015,0.654535,0.312314,0.648129,0.553407,0.815055,0.305722,1.121068,0.684298,0.796194,0.788329,0.943676,1.254888,1.050655,0.493544,0.362525,0.404421,0.443764,0.247194,1.286457,0.7518,0.609294
134,0.371146,2.03419,1.301006,1.958209,0.680355,1.038865,1.511421,0.10035,1.384405,1.174364,1.737594,1.927674,1.963069,0.614286,1.132853,1.096607,1.368937,0.757808,1.254942,0.597049,1.318925,1.34529,1.91839,1.768223,1.110902,1.870969,1.648111,1.337101,1.396519,1.605759
135,1.219936,1.48414,1.373263,1.616826,0.578483,0.570562,0.83056,1.225168,1.590179,0.202044,1.012804,1.494651,1.32683,0.800227,0.801156,0.304438,0.245654,0.49842,0.081896,0.624626,0.403054,0.222291,1.142669,1.169759,0.513676,1.182496,1.077453,0.434836,0.227731,0.527376
136,1.104411,0.873124,0.166129,0.625315,1.186319,0.944523,0.896201,1.55686,0.189218,1.315045,0.962581,0.691964,0.932506,0.993888,0.711424,1.706277,1.416748,1.205186,1.47202,1.267512,1.897129,1.732725,1.083516,0.815441,0.999575,0.956583,0.761454,1.929125,1.485647,1.397872
137,0.74608,1.225709,0.301637,1.015182,1.003466,0.90259,1.055963,1.214709,0.273957,1.28022,1.192752,1.057968,1.247985,0.768766,0.726128,1.586341,1.426653,1.047196,1.437138,1.05833,1.802465,1.677185,1.34626,1.093802,0.982664,1.235204,1.007356,1.833062,1.491442,1.486355
138,0.383011,1.436603,0.776375,1.375396,0.337725,0.496065,0.933049,0.679784,0.921435,0.766869,1.15357,1.334684,1.366509,0.090998,0.539476,0.938972,0.956203,0.403459,0.899917,0.370096,1.168704,1.090931,1.334996,1.17207,0.58306,1.279045,1.052395,1.196885,1.005442,1.131395
139,0.65673,1.380106,0.456586,1.169772,1.01421,0.974932,1.1804,1.127995,0.404011,1.34323,1.329815,1.213216,1.398511,0.769226,0.82523,1.610691,1.502088,1.06783,1.496925,1.054312,1.834062,1.725555,1.488071,1.240037,1.06034,1.380456,1.14937,1.863729,1.564412,1.585261
140,0.596604,1.153967,0.441032,1.054636,0.594577,0.487419,0.764135,0.994387,0.608574,0.857474,0.955343,1.031178,1.112231,0.387007,0.366547,1.161482,1.014511,0.628209,1.012739,0.666118,1.374756,1.24903,1.131419,0.925175,0.573718,1.050182,0.812406,1.405546,1.076808,1.109897
141,1.467263,1.799628,1.722012,1.954421,0.845834,0.919424,1.158309,1.369074,1.936494,0.552826,1.318966,1.825852,1.633442,1.088871,1.15244,0.2803,0.524991,0.776431,0.404822,0.855512,0.108627,0.142973,1.427481,1.490539,0.865324,1.48587,1.406873,0.126073,0.46809,0.756238
142,0.52196,1.316562,0.440536,1.153676,0.79235,0.763616,1.02086,0.984747,0.499572,1.125343,1.193562,1.167273,1.306625,0.549332,0.638694,1.387334,1.289373,0.844502,1.277508,0.836967,1.610326,1.503037,1.362354,1.132161,0.851476,1.266922,1.029372,1.640024,1.350219,1.389145
143,1.896683,2.796388,1.957758,2.497162,2.498302,2.562034,2.764765,2.194405,1.759958,2.912618,2.884833,2.607924,2.874975,2.258886,2.424673,3.088147,3.085189,2.570199,3.058109,2.495243,3.322193,3.259264,3.021892,2.756205,2.650579,2.898435,2.689219,3.348079,3.143858,3.184366
144,1.139056,2.718627,1.801004,2.515387,1.764628,2.011352,2.396104,1.18984,1.723451,2.260296,2.590294,2.557355,2.717588,1.588999,1.98997,2.257226,2.45609,1.846759,2.369357,1.711609,2.482011,2.494878,2.764739,2.542622,2.100153,2.67558,2.437209,2.500574,2.496561,2.649208
145,1.533269,0.49643,0.591462,0.177973,1.469895,1.129952,0.858203,1.961455,0.644645,1.442092,0.803911,0.312254,0.626324,1.330052,0.895937,1.89211,1.484037,1.464885,1.584152,1.567709,2.046003,1.848281,0.850179,0.607262,1.150254,0.716318,0.62854,2.077937,1.551211,1.373441
146,1.406193,1.196743,1.300984,1.380996,0.797487,0.574181,0.583532,1.50849,1.528691,0.301265,0.713633,1.241216,1.025844,0.957211,0.733761,0.665547,0.121894,0.717603,0.284316,0.878077,0.701978,0.473917,0.814918,0.895771,0.484651,0.87753,0.826374,0.729455,0.14934,0.162217
147,0.742818,2.020443,1.096219,1.796962,1.356278,1.479385,1.78246,1.077578,0.996483,1.800213,1.952128,1.850842,2.038599,1.125417,1.393683,1.937968,1.984051,1.431581,1.936868,1.345451,2.172296,2.121335,2.117141,1.876038,1.570667,2.014853,1.780325,2.197518,2.037296,2.123721
148,0.902864,2.443313,1.52541,2.24026,1.540732,1.761193,2.131616,1.036435,1.450552,2.02866,2.32205,2.281759,2.443854,1.349224,1.727093,2.063816,2.222792,1.622279,2.145578,1.497797,2.293538,2.288033,2.495257,2.270188,1.851139,2.404059,2.165917,2.31425,2.26673,2.403972
149,1.405289,1.368447,0.738673,1.051068,1.702143,1.537066,1.522278,1.874806,0.517038,1.916341,1.569143,1.180461,1.477606,1.472873,1.317585,2.269889,2.033033,1.739503,2.074862,1.762235,2.476297,2.329456,1.668133,1.401231,1.60271,1.534998,1.368118,2.50772,2.101381,2.025526
150,1.044261,1.801499,0.923014,1.528183,1.549362,1.546163,1.724691,1.466417,0.741275,1.911732,1.848537,1.617109,1.86035,1.301752,1.391608,2.150641,2.073227,1.611521,2.063782,1.571167,2.379517,2.285382,1.991117,1.72861,1.631808,1.871333,1.65536,2.408066,2.135142,2.152871
151,1.322279,0.461762,0.463305,0.331432,1.179284,0.824283,0.565344,1.720982,0.620921,1.132244,0.560731,0.30621,0.499109,1.061795,0.59514,1.582758,1.179018,1.168117,1.275232,1.280737,1.736163,1.539764,0.658428,0.390053,0.841133,0.527603,0.363264,1.768119,1.246817,1.086484
152,1.345933,2.792996,1.868903,2.560964,1.985801,2.190962,2.537655,1.468171,1.755204,2.470452,2.716932,2.621439,2.812049,1.788616,2.138782,2.509947,2.663541,2.067094,2.589998,1.944454,2.739061,2.734879,2.885108,2.647844,2.281718,2.785756,2.549952,2.759407,2.708962,2.836559
153,0.439287,1.329422,0.643869,1.252806,0.432059,0.475498,0.864908,0.795817,0.792953,0.797309,1.076943,1.219078,1.27002,0.195274,0.459362,1.026871,0.976578,0.484032,0.941801,0.484549,1.251299,1.153456,1.257594,1.077435,0.566707,1.191774,0.959502,1.280688,1.031755,1.122167
154,0.617142,1.844855,0.921585,1.6305,1.201753,1.302309,1.598219,1.007229,0.8388,1.631199,1.76809,1.678068,1.85853,0.964273,1.210566,1.792597,1.81218,1.274384,1.771218,1.200073,2.026349,1.964187,1.933641,1.694011,1.39338,1.83232,1.597242,2.052606,1.866962,1.944814
155,0.428205,1.353383,0.523675,1.216362,0.677615,0.689169,0.997702,0.878936,0.61206,1.036765,1.186069,1.215229,1.327196,0.432033,0.598741,1.275994,1.208531,0.733549,1.185353,0.717691,1.50148,1.402697,1.360455,1.144945,0.779508,1.274264,1.035744,1.530727,1.266907,1.328189
156,1.01629,1.629278,1.353231,1.714715,0.398239,0.584579,0.974058,0.963374,1.553224,0.355833,1.1831,1.610458,1.488002,0.644953,0.823587,0.207415,0.49786,0.336171,0.343171,0.404306,0.433196,0.392559,1.333316,1.313331,0.56822,1.351337,1.207449,0.461651,0.496298,0.778942
157,1.244086,0.563597,0.64048,0.634423,0.932139,0.533987,0.20252,1.57101,0.857068,0.784562,0.300175,0.522495,0.468587,0.883985,0.362768,1.249069,0.814134,0.900835,0.919401,1.040353,1.385713,1.181725,0.46821,0.273505,0.522466,0.38582,0.153402,1.41732,0.881244,0.722668
158,0.69708,2.024174,1.458595,2.018837,0.530093,0.936553,1.418423,0.397508,1.596871,0.924681,1.647093,1.954346,1.918126,0.637252,1.111566,0.711484,1.101068,0.575028,0.958327,0.4212,0.915886,0.983311,1.819109,1.725941,0.979611,1.801927,1.607187,0.929996,1.110514,1.370301
159,1.169311,0.807018,0.808415,0.915574,0.731071,0.327042,0.1613,1.424887,1.036348,0.504455,0.389893,0.796224,0.67306,0.751082,0.298221,0.973197,0.536564,0.682926,0.637215,0.839554,1.103838,0.89982,0.56518,0.491735,0.279201,0.546791,0.385338,1.135383,0.604748,0.493515
160,1.753596,2.493917,1.685084,2.18851,2.319306,2.339773,2.503338,2.104229,1.476715,2.702844,2.609354,2.304954,2.580802,2.073993,2.183743,2.918052,2.866653,2.386301,2.853353,2.328884,3.150076,3.068584,2.738854,2.471207,2.425726,2.612452,2.41092,3.177511,2.928118,2.944874
161,0.764488,1.372315,0.452941,1.14069,1.119808,1.05819,1.227014,1.234936,0.344829,1.431721,1.361528,1.198369,1.405302,0.876395,0.892381,1.713664,1.584642,1.171065,1.587072,1.162954,1.935092,1.820671,1.512549,1.256989,1.141023,1.399062,1.173965,1.965066,1.648322,1.65353
162,0.841425,2.324813,1.404044,2.115786,1.482878,1.678918,2.03279,1.034922,1.322463,1.961997,2.218012,2.160857,2.330285,1.27906,1.631108,2.025525,2.154113,1.563414,2.084806,1.448238,2.257585,2.239413,2.389251,2.159459,1.769664,2.294875,2.057347,2.279643,2.200754,2.324533
163,0.480214,1.996456,1.335103,1.951721,0.559694,0.950274,1.433996,0.180647,1.446779,1.032073,1.663256,1.905611,1.909688,0.563997,1.080758,0.911812,1.222423,0.628995,1.097547,0.461335,1.130512,1.16801,1.841651,1.714651,1.012095,1.806664,1.594138,1.147778,1.243939,1.472888
164,1.425268,1.040288,1.211384,1.234671,0.851705,0.556136,0.445977,1.574639,1.439497,0.391337,0.55717,1.091314,0.867964,0.976341,0.667465,0.809529,0.261784,0.776873,0.423451,0.943577,0.859601,0.632114,0.656069,0.743306,0.465246,0.719525,0.680988,0.887478,0.305451,0.093965
165,1.245832,1.257526,1.232011,1.404953,0.626613,0.455297,0.609441,1.333763,1.456398,0.126678,0.782817,1.276743,1.097411,0.799971,0.653322,0.534147,0.075577,0.545791,0.153682,0.70416,0.620212,0.407038,0.911046,0.944999,0.374534,0.952238,0.857897,0.650796,0.134877,0.325957
